id,sma,ecc,inc,raan,aop,aol,terminals,name
1022,6978137,0,85,72,0,295.2,7,W_20_21
1023,6978137,0,85,72,0,302.4,9,W_20_22
1024,6978137,0,85,72,0,309.6,0,W_20_23
1025,6978137,0,85,72,0,316.8,7,W_20_24
1026,6978137,0,85,72,0,324,7,W_20_25
1027,6978137,0,85,72,0,331.2,8,W_20_26
1028,6978137,0,85,72,0,338.4,8,W_20_27
1029,6978137,0,85,72,0,345.6,7,W_20_28
1030,6978137,0,85,72,0,352.8,3,W_20_29
1031,6978137,0,85,72,0,0,1,W_20_30
1032,6978137,0,85,72,0,7.20000000000005,7,W_20_31
1033,6978137,0,85,72,0,14.4,0,W_20_32
1034,6978137,0,85,72,0,21.6,8,W_20_33
1035,6978137,0,85,72,0,28.8,2,W_20_34
1036,6978137,0,85,72,0,36,1,W_20_35
1037,6978137,0,85,72,0,43.2,4,W_20_36
1038,6978137,0,85,72,0,50.4,2,W_20_37
1039,6978137,0,85,72,0,57.6,0,W_20_38
1040,6978137,0,85,72,0,64.8,6,W_20_39
1041,6978137,0,85,72,0,72,2,W_20_40
1042,6978137,0,85,72,0,79.2,3,W_20_41
1043,6978137,0,85,72,0,86.4,9,W_20_42
1044,6978137,0,85,72,0,93.6,2,W_20_43
1045,6978137,0,85,72,0,100.8,8,W_20_44
1046,6978137,0,85,72,0,108,4,W_20_45
1047,6978137,0,85,72,0,115.2,8,W_20_46
1048,6978137,0,85,72,0,122.4,1,W_20_47
1049,6978137,0,85,72,0,129.6,1,W_20_48
1050,6978137,0,85,72,0,136.8,4,W_20_49
1051,6978137,0,85,75.6,0,151.2,4,W_21_00
1052,6978137,0,85,75.6,0,158.4,7,W_21_01
1053,6978137,0,85,75.6,0,165.6,7,W_21_02
1054,6978137,0,85,75.6,0,172.8,7,W_21_03
1055,6978137,0,85,75.6,0,180,8,W_21_04
1056,6978137,0,85,75.6,0,187.2,7,W_21_05
1057,6978137,0,85,75.6,0,194.4,3,W_21_06
1058,6978137,0,85,75.6,0,201.6,8,W_21_07
1059,6978137,0,85,75.6,0,208.8,4,W_21_08
1060,6978137,0,85,75.6,0,216,4,W_21_09
1061,6978137,0,85,75.6,0,223.2,2,W_21_10
1062,6978137,0,85,75.6,0,230.4,6,W_21_11
1063,6978137,0,85,75.6,0,237.6,4,W_21_12
1064,6978137,0,85,75.6,0,244.8,6,W_21_13
1065,6978137,0,85,75.6,0,252,3,W_21_14
1066,6978137,0,85,75.6,0,259.2,3,W_21_15
1067,6978137,0,85,75.6,0,266.4,8,W_21_16
1068,6978137,0,85,75.6,0,273.6,5,W_21_17
1069,6978137,0,85,75.6,0,280.8,0,W_21_18
1070,6978137,0,85,75.6,0,288,6,W_21_19
1071,6978137,0,85,75.6,0,295.2,0,W_21_20
1072,6978137,0,85,75.6,0,302.4,7,W_21_21
1073,6978137,0,85,75.6,0,309.6,3,W_21_22
1074,6978137,0,85,75.6,0,316.8,3,W_21_23
1075,6978137,0,85,75.6,0,324,3,W_21_24
1076,6978137,0,85,75.6,0,331.2,2,W_21_25
1077,6978137,0,85,75.6,0,338.4,2,W_21_26
1078,6978137,0,85,75.6,0,345.6,6,W_21_27
1079,6978137,0,85,75.6,0,352.8,3,W_21_28
1080,6978137,0,85,75.6,0,0,1,W_21_29
1081,6978137,0,85,75.6,0,7.20000000000005,9,W_21_30
1082,6978137,0,85,75.6,0,14.4,3,W_21_31
1083,6978137,0,85,75.6,0,21.6,5,W_21_32
1084,6978137,0,85,75.6,0,28.8,5,W_21_33
1085,6978137,0,85,75.6,0,36,9,W_21_34
1086,6978137,0,85,75.6,0,43.2,6,W_21_35
1087,6978137,0,85,75.6,0,50.4,5,W_21_36
1088,6978137,0,85,75.6,0,57.6,9,W_21_37
1089,6978137,0,85,75.6,0,64.8000000000001,9,W_21_38
1090,6978137,0,85,75.6,0,72,3,W_21_39
1091,6978137,0,85,75.6,0,79.2,8,W_21_40
1092,6978137,0,85,75.6,0,86.4,0,W_21_41
1093,6978137,0,85,75.6,0,93.6,4,W_21_42
1094,6978137,0,85,75.6,0,100.8,4,W_21_43
1095,6978137,0,85,75.6,0,108,4,W_21_44
1096,6978137,0,85,75.6,0,115.2,8,W_21_45
1097,6978137,0,85,75.6,0,122.4,3,W_21_46
1098,6978137,0,85,75.6,0,129.6,8,W_21_47
1099,6978137,0,85,75.6,0,136.8,3,W_21_48
1100,6978137,0,85,75.6,0,144,2,W_21_49
1101,6978137,0,85,79.2,0,158.4,3,W_22_00
1102,6978137,0,85,79.2,0,165.6,2,W_22_01
1103,6978137,0,85,79.2,0,172.8,4,W_22_02
1104,6978137,0,85,79.2,0,180,9,W_22_03
1105,6978137,0,85,79.2,0,187.2,2,W_22_04
1106,6978137,0,85,79.2,0,194.4,9,W_22_05
1107,6978137,0,85,79.2,0,201.6,5,W_22_06
1108,6978137,0,85,79.2,0,208.8,0,W_22_07
1109,6978137,0,85,79.2,0,216,4,W_22_08
1110,6978137,0,85,79.2,0,223.2,2,W_22_09
1111,6978137,0,85,79.2,0,230.4,1,W_22_10
1112,6978137,0,85,79.2,0,237.6,0,W_22_11
1113,6978137,0,85,79.2,0,244.8,2,W_22_12
1114,6978137,0,85,79.2,0,252,8,W_22_13
1115,6978137,0,85,79.2,0,259.2,3,W_22_14
1116,6978137,0,85,79.2,0,266.4,6,W_22_15
1117,6978137,0,85,79.2,0,273.6,3,W_22_16
1118,6978137,0,85,79.2,0,280.8,8,W_22_17
1119,6978137,0,85,79.2,0,288,9,W_22_18
1120,6978137,0,85,79.2,0,295.2,4,W_22_19
1121,6978137,0,85,79.2,0,302.4,7,W_22_20
1122,6978137,0,85,79.2,0,309.6,3,W_22_21
1123,6978137,0,85,79.2,0,316.8,1,W_22_22
1124,6978137,0,85,79.2,0,324,4,W_22_23
1125,6978137,0,85,79.2,0,331.2,6,W_22_24
1126,6978137,0,85,79.2,0,338.4,3,W_22_25
1127,6978137,0,85,79.2,0,345.6,4,W_22_26
1128,6978137,0,85,79.2,0,352.8,7,W_22_27
1129,6978137,0,85,79.2,0,0,1,W_22_28
1130,6978137,0,85,79.2,0,7.20000000000005,6,W_22_29
1131,6978137,0,85,79.2,0,14.4,3,W_22_30
1132,6978137,0,85,79.2,0,21.6,7,W_22_31
1133,6978137,0,85,79.2,0,28.8,8,W_22_32
1134,6978137,0,85,79.2,0,36,5,W_22_33
1135,6978137,0,85,79.2,0,43.2,7,W_22_34
1136,6978137,0,85,79.2,0,50.4,3,W_22_35
1137,6978137,0,85,79.2,0,57.6,8,W_22_36
1138,6978137,0,85,79.2,0,64.8000000000001,7,W_22_37
1139,6978137,0,85,79.2,0,72,8,W_22_38
1140,6978137,0,85,79.2,0,79.2,4,W_22_39
1141,6978137,0,85,79.2,0,86.4,2,W_22_40
1142,6978137,0,85,79.2,0,93.6,0,W_22_41
1143,6978137,0,85,79.2,0,100.8,3,W_22_42
1144,6978137,0,85,79.2,0,108,1,W_22_43
1145,6978137,0,85,79.2,0,115.2,2,W_22_44
1146,6978137,0,85,79.2,0,122.4,8,W_22_45
1147,6978137,0,85,79.2,0,129.6,4,W_22_46
1148,6978137,0,85,79.2,0,136.8,3,W_22_47
1149,6978137,0,85,79.2,0,144,4,W_22_48
1150,6978137,0,85,79.2,0,151.2,2,W_22_49
1151,6978137,0,85,82.8,0,165.6,6,W_23_00
1152,6978137,0,85,82.8,0,172.8,2,W_23_01
1153,6978137,0,85,82.8,0,180,7,W_23_02
1154,6978137,0,85,82.8,0,187.2,3,W_23_03
1155,6978137,0,85,82.8,0,194.4,4,W_23_04
1156,6978137,0,85,82.8,0,201.6,4,W_23_05
1157,6978137,0,85,82.8,0,208.8,2,W_23_06
1158,6978137,0,85,82.8,0,216,6,W_23_07
1159,6978137,0,85,82.8,0,223.2,5,W_23_08
1160,6978137,0,85,82.8,0,230.4,8,W_23_09
1161,6978137,0,85,82.8,0,237.6,4,W_23_10
1162,6978137,0,85,82.8,0,244.8,8,W_23_11
1163,6978137,0,85,82.8,0,252,4,W_23_12
1164,6978137,0,85,82.8,0,259.2,5,W_23_13
1165,6978137,0,85,82.8,0,266.4,3,W_23_14
1166,6978137,0,85,82.8,0,273.6,8,W_23_15
1167,6978137,0,85,82.8,0,280.8,8,W_23_16
1168,6978137,0,85,82.8,0,288,7,W_23_17
1169,6978137,0,85,82.8,0,295.2,7,W_23_18
1170,6978137,0,85,82.8,0,302.4,6,W_23_19
1171,6978137,0,85,82.8,0,309.6,4,W_23_20
1172,6978137,0,85,82.8,0,316.8,0,W_23_21
1173,6978137,0,85,82.8,0,324,7,W_23_22
1174,6978137,0,85,82.8,0,331.2,8,W_23_23
1175,6978137,0,85,82.8,0,338.4,8,W_23_24
1176,6978137,0,85,82.8,0,345.6,8,W_23_25
1177,6978137,0,85,82.8,0,352.8,4,W_23_26
1178,6978137,0,85,82.8,0,0,3,W_23_27
1179,6978137,0,85,82.8,0,7.19999999999999,2,W_23_28
1180,6978137,0,85,82.8,0,14.4,0,W_23_29
1181,6978137,0,85,82.8,0,21.6,4,W_23_30
1182,6978137,0,85,82.8,0,28.8,2,W_23_31
1183,6978137,0,85,82.8,0,36,4,W_23_32
1184,6978137,0,85,82.8,0,43.2,9,W_23_33
1185,6978137,0,85,82.8,0,50.4,1,W_23_34
1186,6978137,0,85,82.8,0,57.6,9,W_23_35
1187,6978137,0,85,82.8,0,64.8,4,W_23_36
1188,6978137,0,85,82.8,0,72,6,W_23_37
1189,6978137,0,85,82.8,0,79.2,7,W_23_38
1190,6978137,0,85,82.8,0,86.4,7,W_23_39
1191,6978137,0,85,82.8,0,93.6,8,W_23_40
1192,6978137,0,85,82.8,0,100.8,6,W_23_41
1193,6978137,0,85,82.8,0,108,2,W_23_42
1194,6978137,0,85,82.8,0,115.2,4,W_23_43
1195,6978137,0,85,82.8,0,122.4,7,W_23_44
1196,6978137,0,85,82.8,0,129.6,2,W_23_45
1197,6978137,0,85,82.8,0,136.8,5,W_23_46
1198,6978137,0,85,82.8,0,144,4,W_23_47
1199,6978137,0,85,82.8,0,151.2,0,W_23_48
1200,6978137,0,85,82.8,0,158.4,8,W_23_49
1201,6978137,0,85,86.4,0,172.8,4,W_24_00
1202,6978137,0,85,86.4,0,180,4,W_24_01
1203,6978137,0,85,86.4,0,187.2,8,W_24_02
1204,6978137,0,85,86.4,0,194.4,5,W_24_03
1205,6978137,0,85,86.4,0,201.6,5,W_24_04
1206,6978137,0,85,86.4,0,208.8,0,W_24_05
1207,6978137,0,85,86.4,0,216,6,W_24_06
1208,6978137,0,85,86.4,0,223.2,1,W_24_07
1209,6978137,0,85,86.4,0,230.4,6,W_24_08
1210,6978137,0,85,86.4,0,237.6,8,W_24_09
1211,6978137,0,85,86.4,0,244.8,8,W_24_10
1212,6978137,0,85,86.4,0,252,2,W_24_11
1213,6978137,0,85,86.4,0,259.2,7,W_24_12
1214,6978137,0,85,86.4,0,266.4,9,W_24_13
1215,6978137,0,85,86.4,0,273.6,4,W_24_14
1216,6978137,0,85,86.4,0,280.8,3,W_24_15
1217,6978137,0,85,86.4,0,288,5,W_24_16
1218,6978137,0,85,86.4,0,295.2,4,W_24_17
1219,6978137,0,85,86.4,0,302.4,7,W_24_18
1220,6978137,0,85,86.4,0,309.6,9,W_24_19
1221,6978137,0,85,86.4,0,316.8,6,W_24_20
1222,6978137,0,85,86.4,0,324,6,W_24_21
1223,6978137,0,85,86.4,0,331.2,3,W_24_22
1224,6978137,0,85,86.4,0,338.4,5,W_24_23
1225,6978137,0,85,86.4,0,345.6,2,W_24_24
1226,6978137,0,85,86.4,0,352.8,9,W_24_25
1227,6978137,0,85,86.4,0,0,6,W_24_26
1228,6978137,0,85,86.4,0,7.20000000000005,7,W_24_27
1229,6978137,0,85,86.4,0,14.4,3,W_24_28
1230,6978137,0,85,86.4,0,21.6,7,W_24_29
1231,6978137,0,85,86.4,0,28.8,3,W_24_30
1232,6978137,0,85,86.4,0,36,3,W_24_31
1233,6978137,0,85,86.4,0,43.2,0,W_24_32
1234,6978137,0,85,86.4,0,50.4,7,W_24_33
1235,6978137,0,85,86.4,0,57.6,9,W_24_34
1236,6978137,0,85,86.4,0,64.8,5,W_24_35
1237,6978137,0,85,86.4,0,72,4,W_24_36
1238,6978137,0,85,86.4,0,79.2,5,W_24_37
1239,6978137,0,85,86.4,0,86.4,1,W_24_38
1240,6978137,0,85,86.4,0,93.6,7,W_24_39
1241,6978137,0,85,86.4,0,100.8,6,W_24_40
1242,6978137,0,85,86.4,0,108,0,W_24_41
1243,6978137,0,85,86.4,0,115.2,2,W_24_42
1244,6978137,0,85,86.4,0,122.4,2,W_24_43
1245,6978137,0,85,86.4,0,129.6,0,W_24_44
1246,6978137,0,85,86.4,0,136.8,6,W_24_45
1247,6978137,0,85,86.4,0,144,0,W_24_46
1248,6978137,0,85,86.4,0,151.2,0,W_24_47
1249,6978137,0,85,86.4,0,158.4,2,W_24_48
1250,6978137,0,85,86.4,0,165.6,1,W_24_49
1251,6978137,0,85,90,0,180,7,W_25_00
1252,6978137,0,85,90,0,187.2,2,W_25_01
1253,6978137,0,85,90,0,194.4,2,W_25_02
1254,6978137,0,85,90,0,201.6,0,W_25_03
1255,6978137,0,85,90,0,208.8,5,W_25_04
1256,6978137,0,85,90,0,216,8,W_25_05
1257,6978137,0,85,90,0,223.2,2,W_25_06
1258,6978137,0,85,90,0,230.4,3,W_25_07
1259,6978137,0,85,90,0,237.6,6,W_25_08
1260,6978137,0,85,90,0,244.8,1,W_25_09
1261,6978137,0,85,90,0,252,5,W_25_10
1262,6978137,0,85,90,0,259.2,2,W_25_11
1263,6978137,0,85,90,0,266.4,1,W_25_12
1264,6978137,0,85,90,0,273.6,5,W_25_13
1265,6978137,0,85,90,0,280.8,9,W_25_14
1266,6978137,0,85,90,0,288,4,W_25_15
1267,6978137,0,85,90,0,295.2,3,W_25_16
1268,6978137,0,85,90,0,302.4,7,W_25_17
1269,6978137,0,85,90,0,309.6,7,W_25_18
1270,6978137,0,85,90,0,316.8,2,W_25_19
1271,6978137,0,85,90,0,324,1,W_25_20
1272,6978137,0,85,90,0,331.2,8,W_25_21
1273,6978137,0,85,90,0,338.4,5,W_25_22
1274,6978137,0,85,90,0,345.6,6,W_25_23
1275,6978137,0,85,90,0,352.8,5,W_25_24
1276,6978137,0,85,90,0,0,4,W_25_25
1277,6978137,0,85,90,0,7.20000000000005,2,W_25_26
1278,6978137,0,85,90,0,14.4,1,W_25_27
1279,6978137,0,85,90,0,21.6,2,W_25_28
1280,6978137,0,85,90,0,28.8,7,W_25_29
1281,6978137,0,85,90,0,36,7,W_25_30
1282,6978137,0,85,90,0,43.2,4,W_25_31
1283,6978137,0,85,90,0,50.4,6,W_25_32
1284,6978137,0,85,90,0,57.6,4,W_25_33
1285,6978137,0,85,90,0,64.8,3,W_25_34
1286,6978137,0,85,90,0,72,7,W_25_35
1287,6978137,0,85,90,0,79.2,1,W_25_36
1288,6978137,0,85,90,0,86.4,0,W_25_37
1289,6978137,0,85,90,0,93.6,7,W_25_38
1290,6978137,0,85,90,0,100.8,3,W_25_39
1291,6978137,0,85,90,0,108,7,W_25_40
1292,6978137,0,85,90,0,115.2,9,W_25_41
1293,6978137,0,85,90,0,122.4,6,W_25_42
1294,6978137,0,85,90,0,129.6,4,W_25_43
1295,6978137,0,85,90,0,136.8,1,W_25_44
1296,6978137,0,85,90,0,144,0,W_25_45
1297,6978137,0,85,90,0,151.2,2,W_25_46
1298,6978137,0,85,90,0,158.4,1,W_25_47
1299,6978137,0,85,90,0,165.6,9,W_25_48
1300,6978137,0,85,90,0,172.8,3,W_25_49
1301,6978137,0,85,93.6,0,187.2,4,W_26_00
1302,6978137,0,85,93.6,0,194.4,7,W_26_01
1303,6978137,0,85,93.6,0,201.6,9,W_26_02
1304,6978137,0,85,93.6,0,208.8,7,W_26_03
1305,6978137,0,85,93.6,0,216,7,W_26_04
1306,6978137,0,85,93.6,0,223.2,3,W_26_05
1307,6978137,0,85,93.6,0,230.4,7,W_26_06
1308,6978137,0,85,93.6,0,237.6,5,W_26_07
1309,6978137,0,85,93.6,0,244.8,1,W_26_08
1310,6978137,0,85,93.6,0,252,8,W_26_09
1311,6978137,0,85,93.6,0,259.2,0,W_26_10
1312,6978137,0,85,93.6,0,266.4,0,W_26_11
1313,6978137,0,85,93.6,0,273.6,6,W_26_12
1314,6978137,0,85,93.6,0,280.8,7,W_26_13
1315,6978137,0,85,93.6,0,288,3,W_26_14
1316,6978137,0,85,93.6,0,295.2,9,W_26_15
1317,6978137,0,85,93.6,0,302.4,4,W_26_16
1318,6978137,0,85,93.6,0,309.6,3,W_26_17
1319,6978137,0,85,93.6,0,316.8,5,W_26_18
1320,6978137,0,85,93.6,0,324,5,W_26_19
1321,6978137,0,85,93.6,0,331.2,3,W_26_20
1322,6978137,0,85,93.6,0,338.4,8,W_26_21
1323,6978137,0,85,93.6,0,345.6,8,W_26_22
1324,6978137,0,85,93.6,0,352.8,6,W_26_23
1325,6978137,0,85,93.6,0,0,9,W_26_24
1326,6978137,0,85,93.6,0,7.20000000000005,6,W_26_25
1327,6978137,0,85,93.6,0,14.4,3,W_26_26
1328,6978137,0,85,93.6,0,21.6,2,W_26_27
1329,6978137,0,85,93.6,0,28.8,4,W_26_28
1330,6978137,0,85,93.6,0,36,6,W_26_29
1331,6978137,0,85,93.6,0,43.2,2,W_26_30
1332,6978137,0,85,93.6,0,50.4,3,W_26_31
1333,6978137,0,85,93.6,0,57.6,9,W_26_32
1334,6978137,0,85,93.6,0,64.8,5,W_26_33
1335,6978137,0,85,93.6,0,72,2,W_26_34
1336,6978137,0,85,93.6,0,79.2,0,W_26_35
1337,6978137,0,85,93.6,0,86.4,7,W_26_36
1338,6978137,0,85,93.6,0,93.6,8,W_26_37
1339,6978137,0,85,93.6,0,100.8,2,W_26_38
1340,6978137,0,85,93.6,0,108,3,W_26_39
1341,6978137,0,85,93.6,0,115.2,2,W_26_40
1342,6978137,0,85,93.6,0,122.4,5,W_26_41
1343,6978137,0,85,93.6,0,129.6,7,W_26_42
1344,6978137,0,85,93.6,0,136.8,2,W_26_43
1345,6978137,0,85,93.6,0,144,5,W_26_44
1346,6978137,0,85,93.6,0,151.2,7,W_26_45
1347,6978137,0,85,93.6,0,158.4,3,W_26_46
1348,6978137,0,85,93.6,0,165.6,9,W_26_47
1349,6978137,0,85,93.6,0,172.8,9,W_26_48
1350,6978137,0,85,93.6,0,180,2,W_26_49
1351,6978137,0,85,97.2,0,194.4,3,W_27_00
1352,6978137,0,85,97.2,0,201.6,0,W_27_01
1353,6978137,0,85,97.2,0,208.8,2,W_27_02
1354,6978137,0,85,97.2,0,216,2,W_27_03
1355,6978137,0,85,97.2,0,223.2,1,W_27_04
1356,6978137,0,85,97.2,0,230.4,0,W_27_05
1357,6978137,0,85,97.2,0,237.6,1,W_27_06
1358,6978137,0,85,97.2,0,244.8,6,W_27_07
1359,6978137,0,85,97.2,0,252,1,W_27_08
1360,6978137,0,85,97.2,0,259.2,5,W_27_09
1361,6978137,0,85,97.2,0,266.4,5,W_27_10
1362,6978137,0,85,97.2,0,273.6,5,W_27_11
1363,6978137,0,85,97.2,0,280.8,4,W_27_12
1364,6978137,0,85,97.2,0,288,9,W_27_13
1365,6978137,0,85,97.2,0,295.2,3,W_27_14
1366,6978137,0,85,97.2,0,302.4,4,W_27_15
1367,6978137,0,85,97.2,0,309.6,4,W_27_16
1368,6978137,0,85,97.2,0,316.8,0,W_27_17
1369,6978137,0,85,97.2,0,324,4,W_27_18
1370,6978137,0,85,97.2,0,331.2,3,W_27_19
1371,6978137,0,85,97.2,0,338.4,6,W_27_20
1372,6978137,0,85,97.2,0,345.6,4,W_27_21
1373,6978137,0,85,97.2,0,352.8,0,W_27_22
1374,6978137,0,85,97.2,0,0,5,W_27_23
1375,6978137,0,85,97.2,0,7.20000000000005,4,W_27_24
1376,6978137,0,85,97.2,0,14.4,1,W_27_25
1377,6978137,0,85,97.2,0,21.6,5,W_27_26
1378,6978137,0,85,97.2,0,28.8,5,W_27_27
1379,6978137,0,85,97.2,0,36,0,W_27_28
1380,6978137,0,85,97.2,0,43.2,7,W_27_29
1381,6978137,0,85,97.2,0,50.4,6,W_27_30
1382,6978137,0,85,97.2,0,57.6,4,W_27_31
1383,6978137,0,85,97.2,0,64.8,6,W_27_32
1384,6978137,0,85,97.2,0,72,8,W_27_33
1385,6978137,0,85,97.2,0,79.2,0,W_27_34
1386,6978137,0,85,97.2,0,86.4,6,W_27_35
1387,6978137,0,85,97.2,0,93.6,4,W_27_36
1388,6978137,0,85,97.2,0,100.8,4,W_27_37
1389,6978137,0,85,97.2,0,108,0,W_27_38
1390,6978137,0,85,97.2,0,115.2,6,W_27_39
1391,6978137,0,85,97.2,0,122.4,6,W_27_40
1392,6978137,0,85,97.2,0,129.6,7,W_27_41
1393,6978137,0,85,97.2,0,136.8,4,W_27_42
1394,6978137,0,85,97.2,0,144,2,W_27_43
1395,6978137,0,85,97.2,0,151.2,1,W_27_44
1396,6978137,0,85,97.2,0,158.4,3,W_27_45
1397,6978137,0,85,97.2,0,165.6,5,W_27_46
1398,6978137,0,85,97.2,0,172.8,1,W_27_47
1399,6978137,0,85,97.2,0,180,2,W_27_48
1400,6978137,0,85,97.2,0,187.2,4,W_27_49
1401,6978137,0,85,100.8,0,201.6,8,W_28_00
1402,6978137,0,85,100.8,0,208.8,0,W_28_01
1403,6978137,0,85,100.8,0,216,7,W_28_02
1404,6978137,0,85,100.8,0,223.2,3,W_28_03
1405,6978137,0,85,100.8,0,230.4,4,W_28_04
1406,6978137,0,85,100.8,0,237.6,3,W_28_05
1407,6978137,0,85,100.8,0,244.8,4,W_28_06
1408,6978137,0,85,100.8,0,252,9,W_28_07
1409,6978137,0,85,100.8,0,259.2,2,W_28_08
1410,6978137,0,85,100.8,0,266.4,6,W_28_09
1411,6978137,0,85,100.8,0,273.6,9,W_28_10
1412,6978137,0,85,100.8,0,280.8,9,W_28_11
1413,6978137,0,85,100.8,0,288,3,W_28_12
1414,6978137,0,85,100.8,0,295.2,9,W_28_13
1415,6978137,0,85,100.8,0,302.4,1,W_28_14
1416,6978137,0,85,100.8,0,309.6,7,W_28_15
1417,6978137,0,85,100.8,0,316.8,0,W_28_16
1418,6978137,0,85,100.8,0,324,9,W_28_17
1419,6978137,0,85,100.8,0,331.2,3,W_28_18
1420,6978137,0,85,100.8,0,338.4,6,W_28_19
1421,6978137,0,85,100.8,0,345.6,0,W_28_20
1422,6978137,0,85,100.8,0,352.8,5,W_28_21
1423,6978137,0,85,100.8,0,0,6,W_28_22
1424,6978137,0,85,100.8,0,7.19999999999999,0,W_28_23
1425,6978137,0,85,100.8,0,14.4,1,W_28_24
1426,6978137,0,85,100.8,0,21.6,4,W_28_25
1427,6978137,0,85,100.8,0,28.8,2,W_28_26
1428,6978137,0,85,100.8,0,36,7,W_28_27
1429,6978137,0,85,100.8,0,43.2,6,W_28_28
1430,6978137,0,85,100.8,0,50.4,0,W_28_29
1431,6978137,0,85,100.8,0,57.6,6,W_28_30
1432,6978137,0,85,100.8,0,64.8,8,W_28_31
1433,6978137,0,85,100.8,0,72,9,W_28_32
1434,6978137,0,85,100.8,0,79.2,7,W_28_33
1435,6978137,0,85,100.8,0,86.4,9,W_28_34
1436,6978137,0,85,100.8,0,93.6,7,W_28_35
1437,6978137,0,85,100.8,0,100.8,8,W_28_36
1438,6978137,0,85,100.8,0,108,4,W_28_37
1439,6978137,0,85,100.8,0,115.2,9,W_28_38
1440,6978137,0,85,100.8,0,122.4,5,W_28_39
1441,6978137,0,85,100.8,0,129.6,9,W_28_40
1442,6978137,0,85,100.8,0,136.8,0,W_28_41
1443,6978137,0,85,100.8,0,144,8,W_28_42
1444,6978137,0,85,100.8,0,151.2,3,W_28_43
1445,6978137,0,85,100.8,0,158.4,8,W_28_44
1446,6978137,0,85,100.8,0,165.6,7,W_28_45
1447,6978137,0,85,100.8,0,172.8,8,W_28_46
1448,6978137,0,85,100.8,0,180,6,W_28_47
1449,6978137,0,85,100.8,0,187.2,4,W_28_48
1450,6978137,0,85,100.8,0,194.4,6,W_28_49
1451,6978137,0,85,104.4,0,208.8,9,W_29_00
1452,6978137,0,85,104.4,0,216,6,W_29_01
1453,6978137,0,85,104.4,0,223.2,2,W_29_02
1454,6978137,0,85,104.4,0,230.4,8,W_29_03
1455,6978137,0,85,104.4,0,237.6,5,W_29_04
1456,6978137,0,85,104.4,0,244.8,6,W_29_05
1457,6978137,0,85,104.4,0,252,3,W_29_06
1458,6978137,0,85,104.4,0,259.2,3,W_29_07
1459,6978137,0,85,104.4,0,266.4,0,W_29_08
1460,6978137,0,85,104.4,0,273.6,7,W_29_09
1461,6978137,0,85,104.4,0,280.8,2,W_29_10
1462,6978137,0,85,104.4,0,288,3,W_29_11
1463,6978137,0,85,104.4,0,295.2,8,W_29_12
1464,6978137,0,85,104.4,0,302.4,8,W_29_13
1465,6978137,0,85,104.4,0,309.6,0,W_29_14
1466,6978137,0,85,104.4,0,316.8,9,W_29_15
1467,6978137,0,85,104.4,0,324,9,W_29_16
1468,6978137,0,85,104.4,0,331.2,5,W_29_17
1469,6978137,0,85,104.4,0,338.4,0,W_29_18
1470,6978137,0,85,104.4,0,345.6,2,W_29_19
1471,6978137,0,85,104.4,0,352.8,3,W_29_20
1472,6978137,0,85,104.4,0,0,3,W_29_21
1473,6978137,0,85,104.4,0,7.20000000000005,8,W_29_22
1474,6978137,0,85,104.4,0,14.4,2,W_29_23
1475,6978137,0,85,104.4,0,21.6,4,W_29_24
1476,6978137,0,85,104.4,0,28.8,7,W_29_25
1477,6978137,0,85,104.4,0,36,0,W_29_26
1478,6978137,0,85,104.4,0,43.2,1,W_29_27
1479,6978137,0,85,104.4,0,50.4,8,W_29_28
1480,6978137,0,85,104.4,0,57.6,4,W_29_29
1481,6978137,0,85,104.4,0,64.8,4,W_29_30
1482,6978137,0,85,104.4,0,72,5,W_29_31
1483,6978137,0,85,104.4,0,79.2,2,W_29_32
1484,6978137,0,85,104.4,0,86.4,8,W_29_33
1485,6978137,0,85,104.4,0,93.6,6,W_29_34
1486,6978137,0,85,104.4,0,100.8,2,W_29_35
1487,6978137,0,85,104.4,0,108,1,W_29_36
1488,6978137,0,85,104.4,0,115.2,1,W_29_37
1489,6978137,0,85,104.4,0,122.4,7,W_29_38
1490,6978137,0,85,104.4,0,129.6,7,W_29_39
1491,6978137,0,85,104.4,0,136.8,8,W_29_40
1492,6978137,0,85,104.4,0,144,9,W_29_41
1493,6978137,0,85,104.4,0,151.2,2,W_29_42
1494,6978137,0,85,104.4,0,158.4,5,W_29_43
1495,6978137,0,85,104.4,0,165.6,0,W_29_44
1496,6978137,0,85,104.4,0,172.8,0,W_29_45
1497,6978137,0,85,104.4,0,180,9,W_29_46
1498,6978137,0,85,104.4,0,187.2,4,W_29_47
1499,6978137,0,85,104.4,0,194.4,2,W_29_48
1500,6978137,0,85,104.4,0,201.6,4,W_29_49
1501,6978137,0,85,108,0,216,5,W_30_00
1502,6978137,0,85,108,0,223.2,6,W_30_01
1503,6978137,0,85,108,0,230.4,0,W_30_02
1504,6978137,0,85,108,0,237.6,9,W_30_03
1505,6978137,0,85,108,0,244.8,7,W_30_04
1506,6978137,0,85,108,0,252,1,W_30_05
1507,6978137,0,85,108,0,259.2,8,W_30_06
1508,6978137,0,85,108,0,266.4,4,W_30_07
1509,6978137,0,85,108,0,273.6,1,W_30_08
1510,6978137,0,85,108,0,280.8,4,W_30_09
1511,6978137,0,85,108,0,288,9,W_30_10
1512,6978137,0,85,108,0,295.2,9,W_30_11
1513,6978137,0,85,108,0,302.4,1,W_30_12
1514,6978137,0,85,108,0,309.6,2,W_30_13
